"Date,""heat_index"",""humidity"",""NH3_rate"",""sensorId"",""temperature"",""temperaturext"""
"2025-11-28T10:50:03Z,""26.6709"",""42"",""0.000206102"",""node_01"",""26.6"",""30.25"""
"2025-11-28T10:39:36Z,""26.54966"",""42.4"",""0.00000610765987"",""node_01"",""26.4"",""29.8125"""
"2025-11-28T10:29:10Z,""26.0033"",""43.2"",""0.00000610765987"",""node_01"",""26.2"",""31.4375"""
"2025-11-28T10:18:36Z,""25.91419"",""44"",""0.000137268"",""node_01"",""26.1"",""30.25"""
"2025-11-28T10:08:17Z,""25.72813"",""45.3"",""0"",""node_01"",""25.9"",""31.125"""
"2025-11-28T09:57:51Z,""25.53947"",""46.5"",""0.000002033830708"",""node_01"",""25.7"",""30.3125"""
"2025-11-28T09:47:16Z,""25.35081"",""47.7"",""0.00002887"",""node_01"",""25.5"",""29.3125"""
"2025-11-28T09:36:53Z,""25.30608"",""50.2"",""0.000052182"",""node_01"",""25.4"",""31.1875"""
"2025-11-28T09:26:20Z,""25.12264"",""51.6"",""0.000087206"",""node_01"",""25.2"",""28.8125"""
"2025-11-28T09:16:00Z,""25.03092"",""52.3"",""0.00000610765987"",""node_01"",""25.1"",""28"""
"2025-11-28T09:04:55Z,""24.96531"",""54"",""0.00001435"",""node_01"",""25"",""26.625"""
"2025-11-28T08:54:29Z,""24.89447"",""55.5"",""0.000052182"",""node_01"",""24.9"",""26.25"""
"2025-11-28T08:43:25Z,""24.93886"",""57.2"",""0.00002887"",""node_01"",""24.9"",""24.375"""
"2025-11-28T08:32:59Z,""24.84975"",""58"",""0.00000610765987"",""node_01"",""24.8"",""24.6875"""
"2025-11-28T08:22:20Z,""24.87325"",""58.9"",""0.000002033830708"",""node_01"",""24.8"",""22.75"""
"2025-11-28T08:11:54Z,""24.80764"",""60.6"",""0"",""node_01"",""24.7"",""22.125"""
"2025-11-28T08:01:26Z,""24.82853"",""61.4"",""0.000002033830708"",""node_01"",""24.7"",""21.5625"""
"2025-11-28T07:50:27Z,""24.83114"",""61.5"",""0.000137268"",""node_01"",""24.7"",""21.125"""
"2025-11-28T07:40:01Z,""24.83114"",""61.5"",""0.000087206"",""node_01"",""24.7"",""20.75"""
"2025-11-28T07:29:40Z,""24.94114"",""61.5"",""0.00000610765987"",""node_01"",""24.8"",""20.625"""
"2025-11-28T07:18:45Z,""25.04069"",""61.1"",""0.00000610765987"",""node_01"",""24.9"",""20.5"""
"2025-11-28T07:08:06Z,""25.03547"",""60.9"",""0.000087206"",""node_01"",""24.9"",""20.4375"""
"2025-11-28T06:57:35Z,""25.1298"",""60.3"",""0.000206102"",""node_01"",""25"",""20.4375"""
